"","ID","city","year","weekofyear","trimester","ndvi","precipitation","air_temp_mean","diur_temp_range","humidity","total_cases","cases"
"587",587,"sj",2001,32,"T3",0.502374023983108,0.103430619559652,0.803399433439224,0.0808179162611706,0.756452139823189,27,"low"
"588",588,"sj",2001,33,"T3",0.41650979539981,0.0742447516641065,0.807365439105093,0.0847127555988448,0.820646847443353,38,"low"
"589",589,"sj",2001,34,"T3",0.336918797053339,0.103174603174603,0.81378659106001,0.0808179162611706,0.804639006868352,35,"low"
"590",590,"sj",2001,35,"T3",0.509205005996743,0.339298515104967,0.809631728038135,0.143135345666685,0.698464554071706,41,"low"
"591",591,"sj",2001,36,"T3",0.402778473855776,0.176267281105991,0.808498583505519,0.115871470301602,0.739790918001862,51,"low"
"592",592,"sj",2001,37,"T3",0.64755481248068,0.024910394265233,0.815675165281048,0.145082765335522,0.707448546234413,65,"low"
"593",593,"sj",2001,38,"T3",0.285662448079874,0.0256272401433692,0.850613786585482,0.126582278481228,0.738647500817933,55,"low"
"594",594,"sj",2001,39,"T3",0.457815486400305,0.21699948796723,0.806798866904884,0.123661148977632,0.707285200914256,54,"low"
"595",595,"sj",2001,40,"T4",0.435507007826918,0.0532514080901178,0.875165250269129,0.130477117818903,0.772950016335794,62,"low"
"596",596,"sj",2001,41,"T4",0.387133387743432,0.0712237583205325,0.832105760144747,0.0691333982474663,0.763966024173087,64,"low"
"597",597,"sj",2001,42,"T4",0.475139862575645,0.235099846390169,0.752219074627091,0.104186952287898,0.704508330608795,56,"low"
"598",598,"sj",2001,43,"T4",0.437512634435559,0.101638504864311,0.743342776250934,0.094449853943712,0.719862789937471,65,"low"
"599",599,"sj",2001,44,"T4",0.334401307780191,0.00125448028673835,0.760906515515051,0.075949367088737,0.736360666450076,71,"low"
"600",600,"sj",2001,45,"T4",0.248773565279733,0.0717613927291347,0.717469310678656,0.152872444011552,0.575792224762457,75,"low"
"601",601,"sj",2001,46,"T4",0.413391640695979,0.736175115207373,0.632483474962514,0.0603700097373585,0.639496896445017,71,"low"
"602",602,"sj",2001,47,"T4",0.494706393350332,0.117255504352279,0.62266288954193,0.166504381694093,0.601110748129045,72,"low"
"603",603,"sj",2001,48,"T4",0.515838434334229,0.024142345110087,0.565061378642688,0.138266796494251,0.422901012744892,47,"low"
"604",604,"sj",2001,49,"T4",0.195416873731682,0.112416794674859,0.477242681793288,0.145082765335522,0.349395622344576,27,"low"
"605",605,"sj",2001,50,"T4",0.360122259994107,0.0793906810035842,0.584513692127836,0.0584225900685214,0.626102580855319,35,"low"
"606",606,"sj",2001,51,"T4",0.239419130503745,0.234664618535586,0.501794145344737,0.0428432327164613,0.595066971580521,25,"low"
"607",607,"sj",2001,52,"T4",0.46419595886396,0.184792626728111,0.50122757314452,0.0321324245375164,0.631002940219914,19,"low"
"608",608,"sj",2002,1,"T1",0.354504146077106,0,0.571104815885594,0.0788704965923335,0.468147664164437,37,"low"
"609",609,"sj",2002,2,"T1",0.499094733537913,0,0.504627006610188,0.0973709834466269,0.510290754661075,38,"low"
"610",610,"sj",2002,3,"T1",0.349601877167268,0,0.517658168008219,0.125608568646469,0.434825220521782,34,"low"
"611",611,"sj",2002,4,"T1",0.31264116428632,0,0.486496695013656,0.0399221032135464,0.438582162691014,26,"low"
"612",612,"sj",2002,5,"T1",0.155167361510944,0,0.471199244550375,0.0564751703990027,0.396929108131978,19,"low"
"613",613,"sj",2002,6,"T1",0.259224590589808,0,0.408120868740629,0.0574488802337621,0.345148644237741,18,"low"
"614",614,"sj",2002,7,"T1",0.404056663741763,0,0.443248347533267,0.0817916260952484,0.347435478605599,22,"low"
"615",615,"sj",2002,8,"T1",0.368421525969887,0,0.458168083020138,0.121713729308795,0.367690297287435,16,"low"
"616",616,"sj",2002,9,"T1",0.334634818404608,0,0.334466477821892,0.116845180136361,0.214635739961148,18,"low"
"617",617,"sj",2002,10,"T1",0.382098451105002,0,0.324457034913103,0.0963972736125491,0.236197321135636,6,"low"
"618",618,"sj",2002,11,"T1",0.408904523670323,0.103097798259089,0.390934844188516,0.0574488802337621,0.321790264621564,12,"low"
"619",619,"sj",2002,12,"T1",0.511168682832405,0,0.442870632689064,0.116845180136361,0.333061091152129,6,"low"
"620",620,"sj",2002,13,"T1",0.631120978439019,0,0.481208687459157,0.118792599805198,0.372100620714427,6,"low"
"621",621,"sj",2002,14,"T2",0.318637957672495,0.127342549923195,0.455335221886886,0.150925024342715,0.429108134602138,3,"low"
"622",622,"sj",2002,15,"T2",0.260508731392641,0.129723502304147,0.487440982058075,0.0905550146053562,0.513721006212861,7,"low"
"623",623,"sj",2002,16,"T2",0.474636968194273,0,0.318413597670197,0.0886075949365191,0.219862789943188,6,"low"
"624",624,"sj",2002,17,"T2",0.263918271482612,0.549820788530466,0.440793201112027,0.0788704965923335,0.53201568115572,1,"low"
"625",625,"sj",2002,18,"T2",0.439069176361636,0.189477726574501,0.515769593919387,0.0993184031161456,0.551127082653628,3,"low"
"626",626,"sj",2002,19,"T2",0.466024943821145,0.224807987711214,0.572237960286019,0.0778967867575741,0.525155178052148,2,"low"
"627",627,"sj",2002,20,"T2",0.445969054905518,0,0.576203965951888,0.0710808179163034,0.465697484487856,2,"low"
"628",628,"sj",2002,21,"T2",0.385370240042342,0.105197132616487,0.665155807333905,0.075949367088737,0.561581182617709,1,"low"
"629",629,"sj",2002,22,"T2",0.359962130041505,0.0102150537634409,0.676487252131317,0.0827653359300077,0.576445606008782,10,"low"
"630",630,"sj",2002,23,"T2",0.320969878918916,0.168509984639017,0.656468366313747,0.10321324245382,0.679516497882521,3,"low"
"631",631,"sj",2002,24,"T2",0.309430900285754,0.21594982078853,0.694239848883638,0.12463485881171,0.69193074158558,3,"low"
"632",632,"sj",2002,25,"T2",0.379511489766926,0,0.738432483408439,0.0973709834466269,0.695851029074969,1,"low"
"633",633,"sj",2002,26,"T2",0.450094968041753,0.0152073732718894,0.690084985861764,0.075949367088737,0.645050637044504,1,"low"
"634",634,"sj",2002,27,"T3",0.309809409189916,0.00588837685611879,0.763550519292296,0.0662122687438699,0.649787651100375,2,"low"
"635",635,"sj",2002,28,"T3",0.348479375000181,0.0575780849974398,0.720302171811907,0.0749756572539777,0.653707938589765,6,"low"
"636",636,"sj",2002,29,"T3",0.382090907689282,0.148643113159242,0.78054768648841,0.110029211295091,0.696667755641452,3,"low"
"637",637,"sj",2002,30,"T3",0.302702018403898,0.00273937532002048,0.781491973532822,0.0856864654336042,0.633943155834097,3,"low"
"638",638,"sj",2002,31,"T3",0.234354242314117,0.114439324116743,0.766194523069549,0.0827653359300077,0.769683110092731,5,"low"
"639",639,"sj",2002,32,"T3",0.396263309513643,0.101177675371224,0.841737488209325,0.14703018500504,0.741587716432116,4,"low"
"640",640,"sj",2002,33,"T3",0.312881619043987,0.0850230414746544,0.827195467434458,0.0983446932813862,0.760209082003855,7,"low"
"641",641,"sj",2002,34,"T3",0.316694228980627,0.0586021505376344,0.811520302126967,0.0740019474198999,0.746651421105434,6,"low"
"642",642,"sj",2002,35,"T3",0.285402045178414,0.0477982590885817,0.859490084961646,0.0963972736125491,0.715452466521914,5,"low"
"643",643,"sj",2002,36,"T3",0.357508508354792,0.280030721966206,0.801133144506182,0.0642648490750327,0.729826853975384,7,"low"
"644",644,"sj",2002,37,"T3",0.356106564543122,0.0202764976958525,0.87082152975905,0.136319376825414,0.740444299248188,6,"low"
"645",645,"sj",2002,38,"T3",0.335910004893595,0.148438300051203,0.872898961336087,0.0847127555988448,0.793041489708907,4,"low"
"646",646,"sj",2002,39,"T3",0.282899521203898,0.067357910906298,0.839660056632281,0.128529698150065,0.746488075796711,4,"low"
"647",647,"sj",2002,40,"T4",0.278664852966905,0.187173579109063,0.849480642052865,0.0730282375851406,0.795655014705645,7,"low"
"648",648,"sj",2002,41,"T4",0.295118677060225,0.0447516641065028,0.805476865016261,0.0934761441089526,0.740444299248188,9,"low"
"649",649,"sj",2002,42,"T4",0.351507721149072,0.234741423451101,0.771293673268042,0.0847127555988448,0.712838941525176,5,"low"
"650",650,"sj",2002,43,"T4",0.244658632004157,0.0243215565796211,0.781680831021027,0.0769230769228148,0.73048023522171,5,"low"
"651",651,"sj",2002,44,"T4",0.306364987926575,0.0852278545826933,0.777714825355158,0.0837390457640855,0.682946749434307,10,"low"
"652",652,"sj",2002,45,"T4",0.566669070641503,0.0359703020993344,0.767327667602166,0.118792599805198,0.634596537080422,6,"low"
"653",653,"sj",2002,46,"T4",0.436198990495686,0,0.781303116176824,0.0905550146053562,0.583469454432511,13,"low"
"654",654,"sj",2002,47,"T4",0.317737916422723,0.2584229390681,0.706893295569665,0.0905550146053562,0.642927147996803,6,"low"
"655",655,"sj",2002,48,"T4",0.375256517308977,0.0297235023041475,0.715580736589824,0.0769230769228148,0.662528585432314,5,"low"
"656",656,"sj",2002,49,"T4",0.223517119842744,0,0.731633616609319,0.0925024342748749,0.556027442018223,5,"low"
"657",657,"sj",2002,50,"T4",0.207133114252704,0.0187403993855607,0.694995278572052,0.0282375851998421,0.527278667099849,9,"low"
"658",658,"sj",2002,51,"T4",0.248313584552238,0,0.62700661005201,0.0691333982474663,0.480561907878929,3,"low"
"659",659,"sj",2002,52,"T4",0.223628846211139,0.0168458781362007,0.529178470293835,0.0973709834466269,0.508167265601941,6,"low"
"660",660,"sj",2003,1,"T1",0.276269106041914,0,0.450236071688393,0.0204479065238121,0.472231296962549,11,"low"
"661",661,"sj",2003,2,"T1",0.193750520626647,0,0.526156751672379,0.0467380720548171,0.48301208755551,7,"low"
"662",662,"sj",2003,3,"T1",0.395758948356992,0,0.558640226555565,0.116845180136361,0.442665795489126,7,"low"
"663",663,"sj",2003,4,"T1",0.347883948052636,0,0.582625118039004,0.0915287244401155,0.444135903301934,15,"low"
"664",664,"sj",2003,5,"T1",0.264663644771535,0,0.468744098129136,0.0886075949365191,0.455570075141221,9,"low"
"665",665,"sj",2003,6,"T1",0.362844762543394,0.0645161290322581,0.472710103795004,0.0915287244401155,0.44756615485372,6,"low"
"666",666,"sj",2003,7,"T1",0.332931232955277,0.17452636968766,0.493673276656986,0.0662122687438699,0.480071871941327,6,"low"
"667",667,"sj",2003,8,"T1",0.275427973281205,0,0.547875354090569,0.0886075949365191,0.417837308071574,6,"low"
"668",668,"sj",2003,9,"T1",0.261690168590438,0,0.53333333331571,0.0642648490750327,0.397745834698461,7,"low"
"669",669,"sj",2003,10,"T1",0.270273305872143,0,0.542020774335868,0.112950340798687,0.36099313950402,10,"low"
"670",670,"sj",2003,11,"T1",0.285845095128402,0,0.577525967840511,0.0866601752676819,0.431558314278719,8,"low"
"671",671,"sj",2003,12,"T1",0.280933271225319,0,0.561284230332818,0.0730282375851406,0.362299901996672,7,"low"
"672",672,"sj",2003,13,"T1",0.210077141776986,0,0.544287063268911,0.163583252190497,0.400849395621367,12,"low"
"673",673,"sj",2003,14,"T2",0.277906530147661,0,0.563739376754058,0.137293086660173,0.459000326693007,3,"low"
"674",674,"sj",2003,15,"T2",0.372316975183499,0.0986175115207373,0.488385269102488,0.0915287244401155,0.478601764128518,2,"low"
"675",675,"sj",2003,16,"T2",0.24865782413786,0.0152585765488991,0.537677053825789,0.094449853943712,0.533485788957095,7,"low"
"676",676,"sj",2003,17,"T2",0.199146648582138,0.997439836149514,0.503682719565768,0.0973709834466269,0.591146684091132,5,"low"
"677",677,"sj",2003,18,"T2",0.392760985410309,0.0679979518689196,0.60151085932395,0.117818889970439,0.585102907554043,5,"low"
"678",678,"sj",2003,19,"T2",0.376576084087427,0.0426267281105991,0.714258734701201,0.112950340798687,0.549003593594494,7,"low"
"679",679,"sj",2003,20,"T2",0.286318025386217,0.0278033794162826,0.653257790336292,0.0925024342748749,0.481868670371581,7,"low"
"680",680,"sj",2003,21,"T2",0.312222059093529,0.155990783410138,0.660812086823826,0.0662122687438699,0.555374060771897,7,"low"
"681",681,"sj",2003,22,"T2",0.289567868431833,0.285970302099334,0.644192634604129,0.0710808179163034,0.652727866714559,7,"low"
"682",682,"sj",2003,23,"T2",0.398358015480371,0.0232974910394265,0.721246458856327,0.0934761441089526,0.592943482521387,10,"low"
"683",683,"sj",2003,24,"T2",0.286998030787135,0.0467229902713774,0.676487252131317,0.0925024342748749,0.576608951328939,13,"low"
"684",684,"sj",2003,25,"T2",0.333664944682268,0.100384024577573,0.694050991527632,0.0749756572539777,0.606827834048688,10,"low"
"685",685,"sj",2003,26,"T2",0.174340209800747,0.0458781362007168,0.697450424861093,0.0710808179163034,0.690460633784205,14,"low"
"686",686,"sj",2003,27,"T3",0.304943054063246,0,0.756185080292967,0.0808179162611706,0.689317216600276,11,"low"
"687",687,"sj",2003,28,"T3",0.525457267228152,0.027726574500768,0.69952785643813,0.0808179162611706,0.659915060435577,20,"low"
"688",688,"sj",2003,29,"T3",0.256733042285166,0.160189452124936,0.729556185032282,0.0379746835447093,0.687030382232419,25,"low"
"689",689,"sj",2003,30,"T3",0.359941134201083,0,0.775448536289917,0.0983446932813862,0.679516497882521,17,"low"
"690",690,"sj",2003,31,"T3",0.307851669441505,0.107322068612391,0.72634560905482,0.0321324245375164,0.757268866389672,18,"low"
"691",691,"sj",2003,32,"T3",0.378657995582936,0.0716845878136201,0.759395656270422,0.0613437195714363,0.743221169553648,25,"low"
"692",692,"sj",2003,33,"T3",0.361797065915536,0.0291090629800307,0.776959395666745,0.0817916260952484,0.735217249266147,21,"low"
"693",693,"sj",2003,34,"T3",0.341256261092671,0.108704557091654,0.811520302126967,0.0973709834466269,0.725579875857115,31,"low"
"694",694,"sj",2003,35,"T3",0.414844418748032,0.252636968766001,0.797544853684516,0.0808179162611706,0.783894152237478,32,"low"
"695",695,"sj",2003,36,"T3",0.527776224974965,0.221198156682028,0.792634560842029,0.0564751703990027,0.82930414897718,26,"low"
"696",696,"sj",2003,37,"T3",0.39134273943911,0.0430363543266769,0.837016052855035,0.121713729308795,0.791244691278653,35,"low"
"697",697,"sj",2003,38,"T3",0.350528376249215,0.0990783410138249,0.86024551465006,0.143135345666685,0.752695197653957,28,"low"
"698",698,"sj",2003,39,"T3",0.354789484158309,0.255017921146953,0.81378659106001,0.0925024342748749,0.796145050643248,37,"low"
"699",699,"sj",2003,40,"T4",0.401809116997105,0.202099334357399,0.86704438144918,0.105160662122657,0.812806272464575,41,"low"
"700",700,"sj",2003,41,"T4",0.292191119326934,0.00156169994879672,0.83248347498895,0.10223953261906,0.705325057175278,34,"low"
"701",701,"sj",2003,42,"T4",0.39166543000049,0.303379416282642,0.798866855573139,0.0788704965923335,0.774093433519722,30,"low"
"702",702,"sj",2003,43,"T4",0.285836084937403,0.0523297491039427,0.853257790362727,0.10223953261906,0.753021888271403,39,"low"
"703",703,"sj",2003,44,"T4",0.26928846685117,0.247567844342038,0.835127478766203,0.0983446932813862,0.736524011758799,39,"low"
"704",704,"sj",2003,45,"T4",0.39321336684493,0.204710701484895,0.730689329564899,0.130477117818903,0.657954916696599,39,"low"
"705",705,"sj",2003,46,"T4",0.266221703762329,0.24905273937532,0.716336166146039,0.0642648490750327,0.736850702387679,34,"low"
"706",706,"sj",2003,47,"T4",0.180398913676055,1,0.58659112370488,0.0428432327164613,0.760862463250181,30,"low"
"707",707,"sj",2003,48,"T4",0.296595929305505,0.0414746543778802,0.552407931956654,0.068159688412707,0.63018621365343,37,"low"
"708",708,"sj",2003,49,"T4",0.278964200847416,0,0.591123701570958,0.0399221032135464,0.513230970275258,29,"low"
"709",709,"sj",2003,50,"T4",0.141779768276578,0.468023553507424,0.599999999947122,0.0535540408960878,0.543449852995007,26,"low"
"710",710,"sj",2003,51,"T4",0.322034535659786,0,0.518224740340634,0.0545277507301656,0.534465860832301,15,"low"
"711",711,"sj",2003,52,"T4",0.275498210863136,0.00501792114695341,0.58281397539501,0.0915287244401155,0.532832407710769,22,"low"
"712",712,"sj",2004,1,"T1",0.158645714315433,0.11715409134764,0.537544226706964,0.241735923966797,0.575220290246636,15,"low"
"713",713,"sj",2004,2,"T1",0.314950107450299,0,0.398300283320052,0.0457643622200578,0.247631492974923,20,"low"
"714",714,"sj",2004,3,"T1",0.476237485440142,0.0923451100870456,0.418319169005416,0.0555014605649249,0.404933028419479,14,"low"
"715",715,"sj",2004,4,"T1",0,0,0.408876298429042,0.114897760467524,0.382554720678508,10,"low"
"716",716,"sj",2004,5,"T1",0.304012112747596,0,0.386591123678437,0.0749756572539777,0.305782424046563,21,"low"
"717",717,"sj",2004,6,"T1",0.390370281398421,0,0.440982058468025,0.101265822784983,0.368833714471364,14,"low"
"718",718,"sj",2004,7,"T1",0.331072607962026,0,0.487818696902278,0.0428432327164613,0.361156484812743,14,"low"
"719",719,"sj",2004,8,"T1",0.184395121969761,0,0.48290840419199,0.0749756572539777,0.335837961457589,9,"low"
"720",720,"sj",2004,9,"T1",0.325579228614751,0,0.383191690212778,0.0866601752676819,0.376020908203816,11,"low"
"721",721,"sj",2004,10,"T1",0.357612272228815,0,0.421529744982871,0.0905550146053562,0.383044756616111,5,"low"
"722",722,"sj",2004,11,"T1",0.288539142237277,0,0.379225684546902,0.0593962999025992,0.22361973211242,6,"low"
"723",723,"sj",2004,12,"T1",0.18864576129415,0,0.478375826193706,0.0827653359300077,0.443155831426728,7,"low"
"724",724,"sj",2004,13,"T1",0.121368680868602,0,0.487063267213865,0.0632911392402734,0.414243711211065,11,"low"
"725",725,"sj",2004,14,"T2",0.339108971930655,0.0725806451612903,0.298583569340832,0.0720545277510628,0.343678536424933,4,"low"
"726",726,"sj",2004,15,"T2",0.684475683554264,0,0.412842304094919,0.125608568646469,0.347598823914321,3,"low"
"727",727,"sj",2004,16,"T2",0.323265801309204,0.014720942140297,0.536543909293165,0.118792599805198,0.461123815752142,2,"low"
"728",728,"sj",2004,17,"T2",0.399649856154955,0.0603942652329749,0.532011331427087,0.0827653359300077,0.336981378641517,6,"low"
"729",729,"sj",2004,18,"T2",0.227202304724718,0.192729134664619,0.585457979172256,0.0788704965923335,0.537896112384087,10,"low"
"730",730,"sj",2004,19,"T2",0.332256002257124,0.0245007680491551,0.588857412637915,0.0642648490750327,0.461287161060865,7,"low"
"731",731,"sj",2004,20,"T2",0.300092428215588,0.0403993855606759,0.545986780001737,0.0886075949365191,0.573342045085876,5,"low"
"732",732,"sj",2004,21,"T2",0.305391107812329,0.248310291858679,0.460812086797391,0.0282375851998421,0.549493629532097,3,"low"
"733",733,"sj",2004,22,"T2",0.274275508247797,0.449078341013825,0.493106704456777,0.0438169425512207,0.574485462269805,12,"low"
"734",734,"sj",2004,23,"T2",0.195289369052072,0.0345878136200717,0.716336166146039,0.105160662122657,0.704998366546398,13,"low"
